AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,dabeiba,SPEAKER_03,2393.25,2402.03,8.78
,,,,,,dabeiba,SPEAKER_03,2402.37,2404.51,2.14
,,,,,,dabeiba,SPEAKER_03,2404.86,2406.84,1.97
,,,,,,dabeiba,SPEAKER_03,2409.47,2412.66,3.19
0.006908734678290784,0.3115655183792114,0.3104004040360451,0.025988634675741196,0.031596082262694836,0.027672886149957776,dabeiba,SPEAKER_03,2413.03,2414.43,1.4
,,,,,,dabeiba,SPEAKER_03,2414.97,2418.53,3.56
,,,,,,dabeiba,SPEAKER_03,2419.11,2424.1,4.99
,,,,,,dabeiba,SPEAKER_03,2424.54,2425.84,1.3
,,,,,,dabeiba,SPEAKER_03,2426.33,2430.38,4.05
,,,,,,dabeiba,SPEAKER_03,2431.39,2435.41,4.02
,,,,,,dabeiba,SPEAKER_03,2436.13,2440.29,4.15
,,,,,,dabeiba,SPEAKER_03,2441.64,2450.85,9.21
,,,,,,dabeiba,SPEAKER_03,2452.44,2455.54,3.11
,,,,,,dabeiba,SPEAKER_03,2455.96,2457.46,1.5
,,,,,,dabeiba,SPEAKER_03,2458.34,2462.41,4.07
,,,,,,dabeiba,SPEAKER_03,2463.08,2464.11,1.03
,,,,,,dabeiba,SPEAKER_03,2464.48,2465.87,1.38
,,,,,,dabeiba,SPEAKER_03,2466.66,2469.72,3.05
,,,,,,dabeiba,SPEAKER_03,2470.96,2478.61,7.64
,,,,,,dabeiba,SPEAKER_03,2479.23,2482.66,3.43
,,,,,,dabeiba,SPEAKER_03,2483.05,2484.97,1.92
,,,,,,dabeiba,SPEAKER_03,2485.73,2486.71,0.98
,,,,,,dabeiba,SPEAKER_03,2487.23,2490.29,3.05
,,,,,,dabeiba,SPEAKER_03,2491.05,2493.42,2.38
,,,,,,dabeiba,SPEAKER_03,2494.2,2500.83,6.63
,,,,,,dabeiba,SPEAKER_03,2500.97,2502.32,1.35
,,,,,,dabeiba,SPEAKER_03,2503.2,2506.84,3.64
,,,,,,dabeiba,SPEAKER_03,2508.26,2514.6,6.35
