doc_id,section_id,corpus_type,year,y1_ebi,y2_sa,y3_civil,y4_nv,y5_corpus_type,y6_period,y10_rep,y7_surprisal,y8_mafapo,y9_cidh,y11_conv_rest,text_length_chars,n_sa_instances,n_nv_instances,n_rep_instances,n_nv_questioned,processing_time_s,has_warning
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,0.8281,0.9756,0.1227,2,1.0,0.2361,,,,,5761,17,3,4,0,2.628,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,1.0,0.9714,0.1791,2,1.0,0.0479,,,,,8000,39,6,1,0,4.169,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,1.0,0.9815,0.3924,2,1.0,0.3542,,,,,4910,17,6,4,0,2.552,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,1.0,0.9807,0.3611,2,1.0,0.0,,,,,8000,58,13,0,0,3.855,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,0.8852,0.9745,0.2676,2,1.0,0.0817,,,,,8000,29,10,2,0,3.153,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,1.0,0.9732,0.1163,2,1.0,0.0,,,,,8000,33,4,0,0,3.928,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,0.6298,0.9795,0.128,2,1.0,0.2344,,,,,8000,23,6,6,0,2.19,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,0.5919,0.9754,0.161,2,1.0,0.0,,,,,8000,24,8,0,0,3.226,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,0.5516,0.9795,0.3464,2,1.0,0.2539,,,,,5848,13,8,4,0,2.941,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RECONOCIMIENTO,B,2024.0,0.0,1.0,0.9873,0.0617,2,1.0,0.0,,,,,8000,45,2,0,0,3.561,False
edd0abb84ce15dfa3744aedb7105e10e168580cea23ecef1cf2b886ce464e8cb,RESUELVE,B,2024.0,0.0,1.0,0.978,0.0449,2,1.0,0.0721,,,,,6439,39,1,1,0,2.96,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_00,B,2025.0,0.0,1.0,0.9784,0.0,2,1.0,0.121,,,,,7997,49,0,2,0,2.424,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_01,B,2025.0,0.0,1.0,0.9823,0.1012,2,1.0,0.5357,,,,,7999,34,2,8,0,2.727,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_02,B,2025.0,0.0,1.0,0.9782,0.0324,2,1.0,0.3299,,,,,8000,52,1,6,0,2.948,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_03,B,2025.0,0.0,1.0,0.9766,0.0397,2,1.0,0.1339,,,,,8000,62,1,3,0,2.59,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_04,B,2025.0,0.0,1.0,0.9828,0.1042,2,1.0,0.207,,,,,8000,47,2,3,0,2.766,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_05,B,2025.0,0.0,1.0,0.9833,0.0427,2,1.0,0.3365,,,,,8000,65,1,7,0,3.04,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_06,B,2025.0,0.0,1.0,0.9842,0.0,2,1.0,0.1654,,,,,8000,48,0,3,0,2.736,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_07,B,2025.0,0.0,0.9878,0.9877,0.3048,2,1.0,0.375,,,,,8000,24,7,7,0,3.125,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_08,B,2025.0,0.0,1.0,0.9899,0.0505,2,1.0,0.1894,,,,,8000,25,1,3,0,2.838,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_09,B,2025.0,0.0,0.6043,0.9896,0.0,2,1.0,0.0,,,,,2518,6,0,0,0,1.099,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,HECHOS_Y_CONDUCTAS_00,B,2025.0,0.0,1.0,0.9855,0.0775,2,1.0,0.1453,,,,,7998,27,2,3,0,2.778,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,HECHOS_Y_CONDUCTAS_01,B,2025.0,0.0,1.0,0.9846,0.045,2,1.0,0.152,,,,,8000,34,1,3,0,2.579,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,HECHOS_Y_CONDUCTAS_02,B,2025.0,0.0,1.0,0.9746,0.7246,2,1.0,0.0815,,,,,5391,29,10,1,0,1.662,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_00,B,2025.0,0.0,0.962,0.9813,0.0,2,1.0,0.1894,,,,,7998,37,0,10,0,1.767,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_01,B,2025.0,0.0,0.4366,0.9823,0.4762,2,1.0,0.0,,,,,8000,23,18,0,0,3.238,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_02,B,2025.0,0.0,1.0,0.9851,0.0333,2,1.0,0.1071,,,,,7999,58,1,2,0,3.242,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_03,B,2025.0,0.0,1.0,0.9849,0.1724,2,1.0,0.3448,,,,,8000,52,3,5,0,3.276,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_04,B,2025.0,0.0,1.0,0.9824,0.1667,2,1.0,0.2778,,,,,8000,47,3,4,0,3.28,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_05,B,2025.0,0.0,1.0,0.9882,0.0,2,1.0,0.0694,,,,,7999,44,0,1,0,2.888,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_06,B,2025.0,0.0,1.0,0.9853,0.1379,2,1.0,0.3233,,,,,8000,51,3,5,0,2.968,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_07,B,2025.0,0.0,1.0,0.9756,0.0,2,1.0,0.067,,,,,8000,57,0,1,0,2.811,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_08,B,2025.0,0.0,0.6391,0.9858,0.0424,2,1.0,0.1023,,,,,8000,26,2,3,0,2.818,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_09,B,2025.0,0.0,1.0,0.9847,0.0859,2,1.0,0.0,,,,,8000,53,2,0,0,2.794,False
